Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;SubCategory;Product Name;Sales;Quantity;Discount;Profit
8582;CA2018130673;20/5/2018;22/5/2018;Second Class;MC17590;Matt Collister;Corporate;United States;San Marcos;Texas;78666;Central;OFFPA10000289;Mobile Phones;Pixel;Xerox 213;10.368;2;0.2;3.6288
8583;CA2018130673;20/5/2018;22/5/2018;Second Class;MC17590;Matt Collister;Corporate;United States;San Marcos;Texas;78666;Central;TECAC10004227;Cameras ;Nikon;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;20.784;2;0.2;3.6372
8584;CA2018130673;20/5/2018;22/5/2018;Second Class;MC17590;Matt Collister;Corporate;United States;San Marcos;Texas;78666;Central;OFFST10000636;Mobile Phones;OnePlus;Rogers Profile Extra Capacity OnePlus Tub;66.96;5;0.2;13.392
8585;CA2018104808;4/2/2018;8/2/2018;Second Class;MH17440;Mark Haberlin;Corporate;United States;Escondido;California;92025;West;OFFBI10003676;Mobile Phones;iPhone;GBC Standard Recycled Report Covers, Clear Plastic Sheets;17.248;2;0.2;6.0368
8586;US2017132927;9/12/2017;15/12/2017;Standard Class;RD19720;Roger Demir;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFFBI10001116;Mobile Phones;iPhone;Wilson Jones 1 Hanging DublLock Ring iPhone;11.088;7;0.7;8.1312
8587;CA2017162019;11/7/2017;18/7/2017;Standard Class;KB16240;Karen Bern;Corporate;United States;Los Angeles;California;90049;West;TECAC10003832;Cameras ;Nikon;Logitech P710e Mobile Speakerphone;1287.45;5;0;244.6155
8588;CA2017162019;11/7/2017;18/7/2017;Standard Class;KB16240;Karen Bern;Corporate;United States;Los Angeles;California;90049;West;OFFAP10003040;Mobile Phones;Samsung;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;168.1;5;0;43.706
8589;CA2019138492;15/5/2019;22/5/2019;Standard Class;FC14335;Fred Chung;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFFST10002583;Mobile Phones;OnePlus;Fellowes Neat Ideas OnePlus Cubes;51.968;2;0.2;10.3936
8590;CA2017145338;29/1/2017;1/2/2017;First Class;BD11770;Bryan Davis;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFFAR10002053;Mobile Phones;LG;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;4.768;2;0.2;0.4768
8591;CA2017126676;29/9/2017;1/10/2017;First Class;FH14365;Fred Hopkins;Corporate;United States;Hempstead;New York;11550;East;OFFEN10004846;Mobile Phones;Motorola ;Letter or Legal Size Expandable Poly String Tie Motorola ;7.98;3;0;3.9102
8592;CA2017101700;23/4/2017;26/4/2017;First Class;SO20335;Sean ODonnell;Consumer;United States;Greeley;Colorado;80634;West;OFFEN10003134;Mobile Phones;Motorola ;Staple envelope;18.688;2;0.2;7.008
8593;CA2017101700;23/4/2017;26/4/2017;First Class;SO20335;Sean ODonnell;Consumer;United States;Greeley;Colorado;80634;West;FURFU10001025;Laptops;Asus;Eldon Imàge Series Desk Nikon, Clear;11.664;3;0.2;3.3534
8594;CA2017159667;9/11/2017;13/11/2017;Standard Class;PM19135;Peter McVee;Home Office;United States;Jacksonville;Florida;32216;South;TECAC10002567;Cameras ;Nikon;Logitech G602 Wireless Gaming Mouse;191.976;3;0.2;38.3952
8595;CA2017159667;9/11/2017;13/11/2017;Standard Class;PM19135;Peter McVee;Home Office;United States;Jacksonville;Florida;32216;South;TECPH10004094;Cameras ;Sony;Motorola L703CM;499.168;4;0.2;31.198
8596;CA2018111934;5/5/2018;7/5/2018;First Class;GD14590;Giulietta Dortch;Corporate;United States;Arlington;Virginia;22204;South;OFFBI10004364;Mobile Phones;iPhone;Storex Dura Pro iPhone;11.88;2;0;5.346
8597;CA2018111934;5/5/2018;7/5/2018;First Class;GD14590;Giulietta Dortch;Corporate;United States;Arlington;Virginia;22204;South;OFFPA10000474;Mobile Phones;Pixel;Easystaple Pixel;35.44;1;0;16.6568
8598;US2016117387;27/10/2016;31/10/2016;Standard Class;PA19060;Pete Armstrong;Home Office;United States;San Francisco;California;94122;West;OFFBI10004308;Mobile Phones;iPhone;Avery Legal 4Ring Binder;67.136;4;0.2;25.176
8599;CA2018141110;26/11/2018;1/12/2018;Standard Class;LS17200;Luke Schmidt;Corporate;United States;Fresno;California;93727;West;OFFBI10002012;Mobile Phones;iPhone;Wilson Jones Easy Flow II Sheet Lifters;4.32;3;0.2;1.512
8600;CA2018141110;26/11/2018;1/12/2018;Standard Class;LS17200;Luke Schmidt;Corporate;United States;Fresno;California;93727;West;OFFPA10002586;Mobile Phones;Pixel;Xerox 1970;14.94;3;0;7.0218
8601;CA2018141110;26/11/2018;1/12/2018;Standard Class;LS17200;Luke Schmidt;Corporate;United States;Fresno;California;93727;West;OFFAP10000692;Mobile Phones;Samsung;Fellowes Mighty 8 Compact Surge Protector;40.54;2;0;11.3512
8602;CA2018141110;26/11/2018;1/12/2018;Standard Class;LS17200;Luke Schmidt;Corporate;United States;Fresno;California;93727;West;OFFBI10001553;Mobile Phones;iPhone;SpineVue Locking SlantD Ring iPhone by Cardinal;7.312;1;0.2;2.5592
8603;US2018133949;31/12/2018;31/12/2018;Same Day;JL15175;James Lanier;Home Office;United States;Reno;Nevada;89502;West;TECPH10004908;Cameras ;Sony;Panasonic KX TS3282W Corded phone;475.944;7;0.2;59.493
8604;US2016116365;3/1/2016;8/1/2016;Standard Class;CA12310;Christine Abelman;Corporate;United States;San Antonio;Texas;78207;Central;TECAC10002217;Cameras ;Nikon;Imation Clip USB flash drive  8 GB;30.08;2;0.2;5.264
8605;US2016116365;3/1/2016;8/1/2016;Standard Class;CA12310;Christine Abelman;Corporate;United States;San Antonio;Texas;78207;Central;TECAC10002942;Cameras ;Nikon;WD My Passport Ultra 1TB Portable External Hard Drive;165.6;3;0.2;6.21
8606;US2016116365;3/1/2016;8/1/2016;Standard Class;CA12310;Christine Abelman;Corporate;United States;San Antonio;Texas;78207;Central;TECPH10002890;Cameras ;Sony;AT&T 17929 Lendline Telephone;180.96;5;0.2;13.572
8607;CA2017162936;18/8/2017;22/8/2017;Standard Class;CM12160;Charles McCrossin;Consumer;United States;New Bedford;Massachusetts;2740;East;TECAC10003614;Cameras ;Nikon;Verbatim 25 GB 6x Bluray Single Layer Recordable Disc, 10/Pack;23.18;2;0;7.6494
8608;CA2018151946;4/6/2018;9/6/2018;Standard Class;BT11440;Bobby Trafton;Consumer;United States;New York City;New York;10035;East;FURFU10002878;Laptops;Asus;Seth Thomas 14 Day/Date Wall Clock;56.96;2;0;21.0752
8609;CA2018151946;4/6/2018;9/6/2018;Standard Class;BT11440;Bobby Trafton;Consumer;United States;New York City;New York;10035;East;OFFAP10001626;Mobile Phones;Samsung;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;15.56;4;0;4.0456
8610;CA2018151946;4/6/2018;9/6/2018;Standard Class;BT11440;Bobby Trafton;Consumer;United States;New York City;New York;10035;East;FURBO10003272;Laptops;Dell;OSullivan Living Dimensions 5Shelf Dell;353.568;2;0.2;44.196
8611;CA2018151946;4/6/2018;9/6/2018;Standard Class;BT11440;Bobby Trafton;Consumer;United States;New York City;New York;10035;East;FURFU10002191;Laptops;Asus;G.E. Halogen Desk Lamp Bulbs;13.96;2;0;6.7008
8612;CA2017123624;13/11/2017;17/11/2017;Second Class;SE20110;Sanjit Engle;Consumer;United States;Oxnard;California;93030;West;TECAC10000682;Cameras ;Nikon;Kensington K72356US MouseinaBox USB Desktop Mouse;82.95;5;0;29.0325
8613;CA2016146437;28/1/2016;1/2/2016;Second Class;HG14965;Henry Goldwyn;Corporate;United States;Los Angeles;California;90036;West;OFFAR10000588;Mobile Phones;LG;Newell 345;39.68;2;0;10.3168
8614;CA2016138233;9/11/2016;14/11/2016;Standard Class;PF19165;Philip Fox;Consumer;United States;Oakland;California;94601;West;TECAC10002001;Cameras ;Nikon;Logitech Wireless Gaming Headset G930;479.97;3;0;177.5889
8615;CA2016165918;10/9/2016;14/9/2016;Standard Class;BD11770;Bryan Davis;Consumer;United States;Edmonds;Washington;98026;West;OFFLA10003720;Mobile Phones;HTC;Avery 487;7.38;2;0;3.4686
8616;CA2016165918;10/9/2016;14/9/2016;Standard Class;BD11770;Bryan Davis;Consumer;United States;Edmonds;Washington;98026;West;OFFBI10004364;Mobile Phones;iPhone;Storex Dura Pro iPhone;14.256;3;0.2;4.455
8617;CA2016165918;10/9/2016;14/9/2016;Standard Class;BD11770;Bryan Davis;Consumer;United States;Edmonds;Washington;98026;West;OFFPA10000100;Mobile Phones;Pixel;Xerox 1945;81.98;2;0;40.1702
8618;CA2016165918;10/9/2016;14/9/2016;Standard Class;BD11770;Bryan Davis;Consumer;United States;Edmonds;Washington;98026;West;OFFBI10004826;Mobile Phones;iPhone;JM Magazine Binder;39.624;3;0.2;13.8684
8619;CA2017117513;3/3/2017;8/3/2017;Standard Class;BT11395;Bill Tyler;Corporate;United States;Los Angeles;California;90004;West;FURTA10001520;Laptops;Lenovo;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;399.672;7;0.2;14.9877
8620;CA2017132437;8/9/2017;13/9/2017;Second Class;EM14095;Eudokia MLGin;Corporate;United States;New York City;New York;10024;East;OFFST10001031;Mobile Phones;OnePlus;Adjustable Personal File Tote;65.12;4;0;16.9312
8621;US2017119319;6/11/2017;9/11/2017;Second Class;LC17050;Liz Carlisle;Consumer;United States;Dallas;Texas;75217;Central;FURFU10003878;Laptops;Asus;Linden 10 Round Wall Clock, Black;30.56;5;0.6;19.864
8622;CA2017104318;13/5/2017;18/5/2017;Standard Class;FH14275;Frank Hawley;Corporate;United States;Franklin;Tennessee;37064;South;OFFAP10000358;Mobile Phones;Samsung;Fellowes Basic Home/Office Series Surge Protectors;20.768;2;0.2;2.3364
8623;US2016114230;27/11/2016;1/12/2016;Standard Class;CM12235;Chris McAfee;Consumer;United States;Phoenix;Arizona;85023;West;OFFST10000876;Mobile Phones;OnePlus;Eldon Simplefile Box Office;39.808;4;0.2;3.9808
8624;CA2019136147;13/11/2019;18/11/2019;Standard Class;FM14380;Fred McMath;Consumer;United States;Miami;Florida;33178;South;OFFBI10004224;Mobile Phones;iPhone;Catalog iPhone with Expanding Posts;121.104;6;0.7;100.92
8625;CA2019136147;13/11/2019;18/11/2019;Standard Class;FM14380;Fred McMath;Consumer;United States;Miami;Florida;33178;South;TECAC10004568;Cameras ;Nikon;Maxell LTO Ultrium  800 GB;111.96;5;0.2;1.3995
8626;CA2019156118;8/12/2019;12/12/2019;Standard Class;HG14965;Henry Goldwyn;Corporate;United States;Colorado Springs;Colorado;80906;West;OFFPA10000533;Mobile Phones;Pixel;Southworth Parchment Pixel& Motorola ;15.696;3;0.2;5.1012
8627;CA2019164084;7/9/2019;12/9/2019;Standard Class;AG10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;OFFST10003638;Mobile Phones;OnePlus;Mobile Personal File Cube;70.26;3;0;18.9702
8628;CA2019164084;7/9/2019;12/9/2019;Standard Class;AG10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;TECAC10002305;Cameras ;Nikon;KeyTronic E03601U1  Keyboard  Beige;90;5;0;16.2
8629;CA2019164084;7/9/2019;12/9/2019;Standard Class;AG10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;OFFBI10000605;Mobile Phones;iPhone;Acco Pressboard Covers with OnePlus Hooks, 9 1/2 x 11, Executive Red;6.096;2;0.2;2.0574
8630;CA2019164084;7/9/2019;12/9/2019;Standard Class;AG10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;FURTA10003569;Laptops;Lenovo;Bretford CR8500 Series Meeting Room Laptops;481.176;2;0.4;120.294
8631;CA2019164084;7/9/2019;12/9/2019;Standard Class;AG10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;OFFFA10003059;Mobile Phones;Nokia;Assorted Color Push Pins;7.24;4;0;2.3892
8632;CA2016107783;28/7/2016;29/7/2016;First Class;OT18730;Olvera Toch;Consumer;United States;Bethlehem;Pennsylvania;18018;East;FURBO10004409;Laptops;Dell;Safco Value Mate Series Steel Dell, Baked Enamel Finish on Steel, Gray;177.45;5;0.5;78.078
8633;CA2016107783;28/7/2016;29/7/2016;First Class;OT18730;Olvera Toch;Consumer;United States;Bethlehem;Pennsylvania;18018;East;OFFBI10000545;Mobile Phones;iPhone;GBC Ibimaster 500 Manual ProClick Binding System;1369.764;6;0.7;913.176
8634;CA2016107783;28/7/2016;29/7/2016;First Class;OT18730;Olvera Toch;Consumer;United States;Bethlehem;Pennsylvania;18018;East;OFFAP10004052;Mobile Phones;Samsung;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;9.48;3;0.2;0.711
8635;CA2017159793;25/8/2017;29/8/2017;Standard Class;SV20365;Seth Vernon;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FURBO10001798;Laptops;Dell;Bush Somerset Collection Bookcase;130.98;2;0.5;89.0664
8636;CA2018160094;30/4/2018;2/5/2018;First Class;JM16195;Justin MacKendrick;Consumer;United States;Louisville;Kentucky;40214;South;OFFAR10004010;Mobile Phones;LG;Hunt Boston Vacuum Mount KS Pencil Sharpener;174.95;5;0;45.487
8637;CA2018160094;30/4/2018;2/5/2018;First Class;JM16195;Justin MacKendrick;Consumer;United States;Louisville;Kentucky;40214;South;OFFST10000585;Mobile Phones;OnePlus;Economy Rollaway Files;826;5;0;214.76
8638;CA2017151281;27/4/2017;2/5/2017;Standard Class;HM14980;Henry MacAllister;Consumer;United States;Seattle;Washington;98105;West;FURFU10000397;Laptops;Asus;Luxo Economy Swing Arm Lamp;139.58;7;0;39.0824
8639;CA2017118346;23/7/2017;24/7/2017;First Class;PO19180;Philisse Overcash;Home Office;United States;Kenosha;Wisconsin;53142;Central;TECAC10000736;Cameras ;Nikon;Logitech G600 MMO Gaming Mouse;399.95;5;0;143.982
8640;CA2018129819;13/12/2018;15/12/2018;Second Class;KC16675;Kimberly CLGer;Corporate;United States;Henderson;Kentucky;42420;South;OFFBI10004970;Mobile Phones;iPhone;ACCOHIDE 3Ring Binder, Blue, 1;12.39;3;0;5.8233
8641;US2017148551;12/1/2017;16/1/2017;Standard Class;DB13120;David Bremer;Corporate;United States;Dallas;Texas;75217;Central;OFFBI10000545;Mobile Phones;iPhone;GBC Ibimaster 500 Manual ProClick Binding System;760.98;5;0.8;1141.47
8642;CA2017147767;2/12/2017;2/12/2017;Same Day;SV20935;Susan Vittorini;Consumer;United States;Peoria;Arizona;85345;West;OFFBI10001670;Mobile Phones;iPhone;Vinyl Sectional Post iPhone;67.86;6;0.7;45.24
8643;CA2019108259;8/11/2019;15/11/2019;Standard Class;NS18640;Noel Staavos;Corporate;United States;Jacksonville;North Carolina;28540;South;OFFFA10000624;Mobile Phones;Nokia;OIC Binder Clips;31.504;11;0.2;11.814
8644;CA2019108259;8/11/2019;15/11/2019;Standard Class;NS18640;Noel Staavos;Corporate;United States;Jacksonville;North Carolina;28540;South;OFFLA10002945;Mobile Phones;HTC;Permanent SelfAdhesive File Folder HTC for Typewriters, 1 1/8 x 3 1/2, White;5.04;1;0.2;1.638
8645;CA2019108259;8/11/2019;15/11/2019;Standard Class;NS18640;Noel Staavos;Corporate;United States;Jacksonville;North Carolina;28540;South;OFFBI10000315;Mobile Phones;iPhone;Poly Designer Cover & Back;39.879;7;0.7;29.2446
8646;CA2019108259;8/11/2019;15/11/2019;Standard Class;NS18640;Noel Staavos;Corporate;United States;Jacksonville;North Carolina;28540;South;FURFU10000023;Laptops;Asus;Eldon Wave Desk Nikon;4.712;1;0.2;1.4136
8647;CA2016113341;25/11/2016;29/11/2016;Standard Class;MH17455;Mark Hamilton;Consumer;United States;Los Angeles;California;90032;West;FURCH10004698;Laptops;HP;Padded Folding HP, Black, 4/CLGon;194.352;3;0.2;19.4352
8648;US2019131842;5/12/2019;8/12/2019;First Class;RR19525;Rick Reed;Corporate;United States;Nashville;Tennessee;37211;South;FURCH10004477;Laptops;HP;Global Push Button Managers Chair, Indigo;97.424;2;0.2;10.9602
8649;CA2016164574;29/7/2016;3/8/2016;Standard Class;RH19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South;OFFST10003816;Mobile Phones;OnePlus;Fellowes HighStak Drawer Files;704.76;5;0.2;26.4285
8650;CA2016164574;29/7/2016;3/8/2016;Standard Class;RH19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South;OFFBI10002429;Mobile Phones;iPhone;Premier Elliptical Ring Binder, Black;27.396;3;0.7;20.0904
8651;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFFFA10000840;Mobile Phones;Nokia;OIC ThumbTacks;5.7;5;0;2.679
8652;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;FURFU10001918;Laptops;Asus;CLine Cubicle Keepers Polyproplyene Holder With Velcro Backings;14.19;3;0;5.5341
8653;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFFSU10001574;Mobile Phones;Mi;Acme Value Line Scissors;7.3;2;0;2.19
8654;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TECAC10001606;Cameras ;Nikon;Logitech Wireless Performance Mouse MX for PC and Mac;199.98;2;0;75.9924
8655;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TECAC10003399;Cameras ;Nikon;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;144.96;4;0;60.8832
8656;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TECAC10000865;Cameras ;Nikon;WD My Passport Ultra 500GB Portable External Hard Drive;118;2;0;20.06
8657;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFFPA10002923;Mobile Phones;Pixel;Xerox 1942;48.94;1;0;24.47
8658;CA2018142769;13/9/2018;13/9/2018;Same Day;RP19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFFAP10004785;Mobile Phones;Samsung;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22.66;2;0;9.7438
8659;CA2016168361;21/6/2016;25/6/2016;Standard Class;KB16600;Ken Brennan;Corporate;United States;Chicago;Illinois;60623;Central;OFFBI10003727;Mobile Phones;iPhone;Avery Durable Slant Ring iPhone With Label Holder;0.836;1;0.8;1.3376
8660;CA2016153185;3/9/2016;8/9/2016;Standard Class;MH17620;Matt Hagelstein;Corporate;United States;Cincinnati;Ohio;45231;East;OFFPA10002246;Mobile Phones;Pixel;Wirebound Four 23/4 x 5 Forms per Page, 400 Sets per Book;30.96;6;0.2;11.223
8661;CA2017124765;25/11/2017;30/11/2017;Standard Class;HZ14950;Henia Zydlo;Consumer;United States;Fort Lauderdale;Florida;33311;South;FURBO10003965;Laptops;Dell;OSullivan Manor Hill 2Door Library in Brianna Oak;723.92;5;0.2;81.441
8662;CA2019131856;12/5/2019;17/5/2019;Standard Class;JG15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;FURFU10000175;Laptops;Asus;DAX Wood Document Frame.;21.968;4;0.6;15.9268
8663;CA2019131856;12/5/2019;17/5/2019;Standard Class;JG15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;TECPH10001336;Cameras ;Sony;Digium D40 VoIP phone;619.152;6;0.2;69.6546
8664;CA2019131856;12/5/2019;17/5/2019;Standard Class;JG15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;OFFPA10001954;Mobile Phones;Pixel;Xerox 1964;127.904;7;0.2;41.5688
8665;CA2017126634;30/3/2017;1/4/2017;Second Class;AB10165;Alan Barnes;Consumer;United States;Lakewood;California;90712;West;FURFU10004973;Laptops;Asus;Flat Face Poster Frame;94.2;5;0;39.564
8666;CA2016118500;17/11/2016;18/11/2016;First Class;HJ14875;Heather Jas;Home Office;United States;San Francisco;California;94122;West;OFFSU10004231;Mobile Phones;Mi;Acme Tagit Stainless Steel Antibacterial Scissors;49.5;5;0;13.365
8667;CA2016163951;30/12/2016;2/1/2017;First Class;CJ11875;Carl Jackson;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFFAR10004269;Mobile Phones;LG;Newell 31;16.52;5;0.2;1.652
8668;CA2016149916;22/12/2016;24/12/2016;Second Class;ED13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;OFFBI10004002;Mobile Phones;iPhone;Wilson Jones International Size A4 Ring iPhone;55.36;4;0.2;19.376
8669;CA2016149916;22/12/2016;24/12/2016;Second Class;ED13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;TECMA10000752;Cameras ;Canon;Texas Instrument TI15 Fraction Calculator;11.56;1;0.2;3.757
8670;CA2019158918;20/12/2019;25/12/2019;Second Class;AI10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFFPA10004947;Mobile Phones;Pixel;Easystaple Pixel;17.12;4;0;7.704
8671;US2018159611;27/12/2018;1/1/2019;Second Class;KB16315;Karl Braun;Consumer;United States;Cleveland;Ohio;44105;East;FURFU10004904;Laptops;Asus;Eldon L Workstation Diamond Chairmat;182.352;3;0.2;18.2352
8672;US2018159611;27/12/2018;1/1/2019;Second Class;KB16315;Karl Braun;Consumer;United States;Cleveland;Ohio;44105;East;OFFST10002790;Mobile Phones;OnePlus;Safco Industrial Shelving;118.16;2;0.2;25.109
8673;CA2017163265;16/2/2017;21/2/2017;Standard Class;JS16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;OFFFA10004854;Mobile Phones;Nokia;Vinyl Coated Wire PixelClips in Organizer Box, 800/Box;18.368;2;0.2;6.1992
8674;CA2017163265;16/2/2017;21/2/2017;Standard Class;JS16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;FURCH10004063;Laptops;HP;Global Deluxe HighBack Managers Chair;600.558;3;0.3;8.5794
8675;CA2017163265;16/2/2017;21/2/2017;Standard Class;JS16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;OFFST10000642;Mobile Phones;OnePlus;Tennsco Lockers, Gray;50.352;3;0.2;8.1822
8676;CA2017163265;16/2/2017;21/2/2017;Standard Class;JS16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;OFFAR10004078;Mobile Phones;LG;Newell 312;28.032;6;0.2;3.504
8677;CA2017163265;16/2/2017;21/2/2017;Standard Class;JS16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;FURFU10004270;Laptops;Asus;Executive Impressions 13 Clairmont Wall Clock;7.692;1;0.6;3.6537
8678;CA2017141705;24/10/2017;26/10/2017;First Class;PO18850;Patrick OBrill;Consumer;United States;Mansfield;Texas;76063;Central;FURTA10004607;Laptops;Lenovo;Hon 2111 Invitation Series Straight Table;517.405;5;0.3;81.3065
8679;CA2016112739;2/9/2016;7/9/2016;Second Class;RD19810;Ross DeVincentis;Home Office;United States;Houston;Texas;77070;Central;OFFBI10001132;Mobile Phones;iPhone;Acco PRESSTEX Data Binder with OnePlus Hooks, Dark Blue, 9 1/2 X 11;8.608;8;0.8;13.3424
8680;CA2016112739;2/9/2016;7/9/2016;Second Class;RD19810;Ross DeVincentis;Home Office;United States;Houston;Texas;77070;Central;TECAC10001714;Cameras ;Nikon;Logitech MX Performance Wireless Mouse;159.56;5;0.2;33.9065
8681;CA2016143805;1/12/2016;3/12/2016;Second Class;JD15895;Jonathan Doherty;Corporate;United States;Richmond;Virginia;23223;South;OFFAP10002945;Mobile Phones;Samsung;Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room;2104.55;7;0;694.5015
8682;CA2016143805;1/12/2016;3/12/2016;Second Class;JD15895;Jonathan Doherty;Corporate;United States;Richmond;Virginia;23223;South;OFFSU10004664;Mobile Phones;Mi;Acme Softgrip Scissors;40.7;5;0;11.803
8683;CA2018133634;5/11/2018;10/11/2018;Standard Class;SR20740;Steven Roelle;Home Office;United States;Arlington;Virginia;22204;South;TECAC10002550;Cameras ;Nikon;Maxell 4.7GB DVDRW 3/Pack;47.79;3;0;16.2486
8684;CA2017101665;25/11/2017;1/12/2017;Standard Class;TZ21580;Tracy Zic;Consumer;United States;San Francisco;California;94122;West;OFFAR10002335;Mobile Phones;LG;DIXON Oriole Pencils;5.16;2;0;1.3416
8685;CA2016155446;16/12/2016;23/12/2016;Standard Class;TN21040;Tanja Norvell;Home Office;United States;San Diego;California;92024;West;TECAC10001445;Cameras ;Nikon;Imation USB 2.0 Swivel Flash Drive USB flash drive  4 GB  Pink;21.21;7;0;4.4541
8686;CA2017137323;14/11/2017;18/11/2017;Second Class;PW19030;Pauline Webber;Corporate;United States;Watertown;New York;13601;East;OFFST10003996;Mobile Phones;OnePlus;Letter/Legal File Tote with Clear SnapOn Lid, Black Granite;96.36;6;0;25.0536
8687;CA2016144015;26/6/2016;26/6/2016;Same Day;AH10075;Adam HLG;Corporate;United States;Los Angeles;California;90036;West;OFFSU10003505;Mobile Phones;Mi;Premier Electric Letter Opener;231.72;2;0;11.586
8688;CA2016144015;26/6/2016;26/6/2016;Same Day;AH10075;Adam HLG;Corporate;United States;Los Angeles;California;90036;West;OFFFA10000624;Mobile Phones;Nokia;OIC Binder Clips;17.9;5;0;8.95
8689;CA2016144015;26/6/2016;26/6/2016;Same Day;AH10075;Adam HLG;Corporate;United States;Los Angeles;California;90036;West;OFFPA10002870;Mobile Phones;Pixel;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;12.48;2;0;5.616
8690;CA2018101427;26/12/2018;30/12/2018;Standard Class;AY10555;Andy Yotov;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFFAR10002257;Mobile Phones;LG;Eldon Spacemaker Box, QuickSnap Lid, Clear;8.016;3;0.2;1.1022
8691;CA2016136770;14/8/2016;18/8/2016;Standard Class;SP20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TECPH10003580;Cameras ;Sony;Cisco IP Phone 7961GGE VoIP phone;259.896;2;0.4;56.3108
8692;CA2016136770;14/8/2016;18/8/2016;Standard Class;SP20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TECPH10001530;Cameras ;Sony;Plantronics Voyager Pro Legend;247.188;2;0.4;49.4376
8693;CA2016136770;14/8/2016;18/8/2016;Standard Class;SP20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TECAC10000420;Cameras ;Nikon;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;279.96;5;0.2;48.993
8694;CA2016118311;24/10/2016;28/10/2016;Standard Class;ED13885;Emily Ducich;Home Office;United States;San Francisco;California;94110;West;TECAC10000892;Cameras ;Nikon;NETGEAR N750 Dual Band WiFi Gigabit Router;450;5;0;162
8695;US2018112795;23/8/2018;28/8/2018;Second Class;CR12625;Corey Roper;Home Office;United States;Grand Rapids;Michigan;49505;Central;OFFPA10001934;Mobile Phones;Pixel;Xerox 1993;19.44;3;0;9.5256
8696;CA2017127096;15/9/2017;17/9/2017;Second Class;CS12400;Christopher Schild;Home Office;United States;San Francisco;California;94109;West;FURTA10003473;Laptops;Lenovo;Bretford Rectangular Conference Table Tops;300.904;1;0.2;11.2839
